Count,Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,Nin,Functionality of Facilities
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Budhikapudi,4336726387,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Chakundapal,8645576581,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Chemana,1537625152,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Chilida,4627824453,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Denua,1868674175,
8545,Odisha,Kendujhar,Turumunga,Saharapada,Saharpada,Health Sub Centre,Jamda,3431512551,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Jamunaposi,6324138848,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Kendeiposi,2745445680,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Khrietangiri,2628713881,
8545,Odisha,Kendujhar,Turumunga,Saharapada,Saharpada,Health Sub Centre,Machhgarh,2328548645,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Raj Nagar,6268388615,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Sardhapur,6637566487,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Health Sub Centre,Turmunga,8772873512,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Primary Health Centre,Kendeiposi,4473763417,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Primary Health Centre,Khireitangiri,6526747446,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Primary Health Centre,Raj Nagar,8543451481,
8545,Odisha,Kendujhar,Turumunga,Patana,Patana,Primary Health Centre,Turmunga,8314185789,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Community Health Centre,Balakati,6582384456,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Bainchua,3263738282,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Balakati MC,3857675460,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Balianta,4851248734,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Benupur,8455571888,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Bhingarpur,2742276781,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Brahmansarangi,5212134141,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Dhamilo,6361815118,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Jagannathpur,5886661684,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Jasuapur,1378475345,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Kakarudrapur,2547823381,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Pahal,8434342328,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Paribasudeipur,6376537772,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Prataprudrapur,2666884230,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Pratap Sasana,7381373583,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Sarakana,1378276446,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Health Sub Centre,Satyabhampur,3286735380,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Primary Health Centre,Benupur,6122211441,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,OH,Bhingarpur,6817688226,
8545,Odisha,Khordha,Balianta,Balianta,Balianta,Primary Health Centre,Sarakana,1111424816,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Community Health Centre,Balipatna,8672478123,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Abhayamukhi,2672221229,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Alisi,3437464625,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Aloi,7635748267,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Amana Kuda,7213212140,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Badal Sasan,8676354247,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Balikudapatna,6786458619,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Balipatna MC,7833343234,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Basantamala,8523438722,
8545,Odisha,Khordha,Balipatna,Balianta,Balianta,Health Sub Centre,Bisuniapada,4674132487,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Biswanathpur,1385888167,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Gada Charipada,6678576817,
8545,Odisha,Khordha,Balipatna,Balianta,Balianta,Health Sub Centre,Jhinti Sasan,6238753682,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Kulintira,7363186771,
8545,Odisha,Khordha,Balipatna,Balianta,Balianta,Health Sub Centre,Mahukhanda,4368251882,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Makundadaspur,6871741382,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Nariso,3882835410,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Nischintapur,6122376111,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Pampalo,8637286561,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Pubagarh,3856628460,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Rajas,2678825437,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Sekhpatna,8467241587,
8545,Odisha,Khordha,Balipatna,Balianta,Balianta,Health Sub Centre,Sisilo,8182634348,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Srirampur,4432638247,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Health Sub Centre,Turintira,4656315118,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Primary Health Centre,Abhyamukhi,7747315443,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Primary Health Centre,Banamalipur,5757188460,
8545,Odisha,Khordha,Balipatna,Balipatna,Balipatna,Primary Health Centre,Rajas,8253682770,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Badkul,2656787823,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Balugaon,5866833451,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Bareanpada,1326262522,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Baulabandha,4756576684,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Chandraput,8147382660,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Dhuanla,3747377137,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Haripur,5368425483,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Kulakundei Nuagaon,3213231172,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Kumandalo,6432763834,
8545,Odisha,Khordha,Balugaon,Banapur,Banapur,Health Sub Centre,Nachuni,2326531221,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Health Sub Centre,Saralasingh,1161568256,
8545,Odisha,Khordha,Balugaon,Chilika,Chilika,Primary Health Centre,Nairi,8248182571,
8545,Odisha,Khordha,Balugaon,Banapur,Banapur,Primary Health Centre,Sunakhala,3383723735,
8545,Odisha,Khordha,Banapur,Notmapped,Chilika,Community Health Centre,Balugaon,2584833186,
8545,Odisha,Khordha,Banapur,Notmapped,Banapur,Community Health Centre,Banapur,7337664457,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Community Health Centre,Gambharimunda,7738157432,
8545,Odisha,Khordha,Banapur,Chilika,Chilika,Health Sub Centre,Ankula,8272835649,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Aranga,3728374327,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Ayatpur,2651614311,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Badahantuad,1588587632,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Baladihi,5588461680,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Bhatapada,6383668263,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Bhimpur,8651111752,
8545,Odisha,Khordha,Banapur,Chilika,Chilika,Health Sub Centre,Chasangara,4841641865,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Dikhitipada,4743418149,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Gambharimunda,3337687655,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Halanda,8866653663,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Kulei,4782645339,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Kumaranga,5846558285,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Nandapur,7843534566,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Narendrapur,2853864367,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Niladriprasad,1252126287,
8545,Odisha,Khordha,Banapur,Chilika,Chilika,Health Sub Centre,Nimikheta,3186187740,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Panchugaon,8675677416,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Punjiama,4526383742,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Tumuraput,8336416444,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Health Sub Centre,Veteswar,3772587667,
8545,Odisha,Khordha,Banapur,Chilika,Chilika,Primary Health Centre,Chasangara,1577156514,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Primary Health Centre,Halanda,1111425441,
8545,Odisha,Khordha,Banapur,Banapur,Banapur,Primary Health Centre,Niladriprasad,5768246737,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Badabarana,7855344425,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Begunia,3447374228,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Deuli,3352885861,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Dingar,3888142233,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Gadamanitri,7836674130,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Gaudanuagaon,4766674719,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Gediapalli,7424343361,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Goda,7286726851,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Gopalpur,1251327266,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Kadab,7231777777,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Kantabada,3865678654,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Kodaberini,8374866211,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Laxmiprasad,3725487429,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Health Sub Centre,Parichhala,5874418717,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Pichukuli,6352213166,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Health Sub Centre,Sanpadar,8833581336,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Primary Health Centre,Begunia,6286382640,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Primary Health Centre,Deuli,2118747878,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Primary Health Centre,Gaudanuagaon,3544528833,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Primary Health Centre,Maniabandha,1688143385,
8545,Odisha,Khordha,Begunia,Begunia,Begunia,Primary Health Centre,Parichhala,5767318388,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Primary Health Centre,Pichukuli,4843713332,
8545,Odisha,Khordha,Begunia,Bolagarh,Bolagarh,Primary Health Centre,Talatumbha,7857823715,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UCHC,UCHC  Dumduma,1111426431,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UCHC,UCHC Municipality Hospital,1855214159,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UCHC,UCHC Patia,3574724674,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Notmapped,UCHC,UCHC Unit 4,1111424758,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,District Hospital,Capital Hospital,3467546465,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Andharua,2274843578,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Barimunda,1313166561,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Basuaghai,6856234478,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Bhatakudi,5422631217,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Chandaka,7711111463,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Kalarahanga,6548337457,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Mancheswar,8572457342,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Patrapada,5587757344,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Jatni,Jatani,Health Sub Centre,Pradhansahi,3184645749,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Raghunathpur,4768656458,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Health Sub Centre,Tikarpada,4688138165,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,Primary Health Centre,Chandaka,8755184432,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,OH,Govt Zonal Dispensary Assembly,1111425680,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,OH,Govt Zonal Dispensary Secretariate,1111425862,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,OH,Govt Zonal Dispensary Unit 9 Flat,1111426829,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,OH,Sisubhaban Dispensary,1111426282,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Baramunda,1111425771,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Bharatpur,1115365858,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Brahmeswarpatna,1115366187,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Chandrasekharpur,1111426373,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Gadakan,1115366245,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC GGP Rasulgarh,1115366542,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Ghatikia,1115366278,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC IRC Village,1111426464,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Jharapada,1111426340,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Kalpana,1111425839,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Kapil Prasad,1115366336,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Naharkanta,1115366369,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Niladri Vihar,1115366427,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Balianta,Notmapped,UPHC,UPHC Pahal,6217184883,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Pokhariput,1115366450,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Saheed Nagar,1111426589,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Samantapuri,1115366575,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Satya Nagar,1111426647,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Sikharchandi,1115366633,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Unit 3,1111426670,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Unit 8,1111426738,
8545,Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,UPHC,UPHC Unit 9,1111426761,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Community Health Centre,Bankoi,2153214149,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Community Health Centre,Bolagarh,8572813684,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Arakhapali,2723255127,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Asarala,8722346825,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Bankoi MC,8741741675,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Bhimpada,1154848442,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Bolagarh,4476723186,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Dalaisahi,6876858215,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Dubardhuapatna,5571516326,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Kalanga,6247658674,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Khalikote,2248717833,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Kotasingh,8873145729,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Kumuti Sahi,4215221757,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Patabandha,8764283555,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Sagargaon,8631684639,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Sampur,5547111178,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Health Sub Centre,Srirampur,7778322573,
8545,Odisha,Khordha,Bolagad,Bolagarh,Bolagarh,Primary Health Centre,Manikagoda,6854841423,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Community Health Centre,Mendhasala,4677225783,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Health Sub Centre,Daruthenga,4248171870,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Health Sub Centre,Ghatakia,3776842563,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Health Sub Centre,Jadupur,1313856112,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Health Sub Centre,Kantabad,4681766822,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Health Sub Centre,Mendhasal,3372858757,
8545,Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,Health Sub Centre,Paikarapur,8662185845,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Community Health Centre,Botalama,6342347371,
8545,Odisha,Khordha,Jankia,Tangi,Tangi,Health Sub Centre,Achutapur,8743158183,
8545,Odisha,Khordha,Jankia,Khordha,Khurda,Health Sub Centre,Balapur,3686276282,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Health Sub Centre,Botalma,6888216360,
8545,Odisha,Khordha,Jankia,Tangi,Tangi,Health Sub Centre,Chhanagiri,4645726441,
8545,Odisha,Khordha,Jankia,Tangi,Tangi,Health Sub Centre,Daman Bhuin,2687582854,
8545,Odisha,Khordha,Jankia,Khordha,Khurda,Health Sub Centre,Golabai,3774276335,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Health Sub Centre,Haja,3662682842,
8545,Odisha,Khordha,Jankia,Khordha,Khurda,Health Sub Centre,Jankia,8772437250,
8545,Odisha,Khordha,Jankia,Tangi,Tangi,Health Sub Centre,Kamaguru,6688124855,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Health Sub Centre,Kuradhilo,8827567176,
8545,Odisha,Khordha,Jankia,Khordha,Khurda,Health Sub Centre,Malipada,6457356878,
8545,Odisha,Khordha,Jankia,Khordha,Khurda,Health Sub Centre,Narangarh,6514687869,
8545,Odisha,Khordha,Jankia,Tangi,Tangi,Health Sub Centre,Olasingh,6386346750,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Health Sub Centre,Sagadabhanga,4774333142,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Health Sub Centre,Siko,3774682268,
8545,Odisha,Khordha,Jankia,Khordha,Khurda,Primary Health Centre,Hadapada,8662854457,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Primary Health Centre,Haj,3681841684,
8545,Odisha,Khordha,Jankia,Tangi,Tangi,OH,Olasingh,4228418739,
8545,Odisha,Khordha,Jankia,Begunia,Begunia,Primary Health Centre,Siko,7268423287,
8545,Odisha,Khordha,Jatani,Notmapped,Jatani,Community Health Centre,Jatani,5762734449,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Angarapada,6554288735,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Argul,4857754719,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Badatota,7568855436,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Benapanjari,7477524180,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Brahmakundala,6311222365,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Chanaghara,3335387670,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Janla,8822816461,
8545,Odisha,Khordha,Jatani,Jatani,Jatani,Health Sub Centre,Jatani MC,4786671364,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Kantia,6473654348,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Madanpur,5135123759,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Radhachandrapur,5556581121,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Health Sub Centre,Taraboi,2226878342,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Primary Health Centre,Benapanjari,3467471342,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Primary Health Centre,Janla,3487322376,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Primary Health Centre,Retanga,5711153576,
8545,Odisha,Khordha,Jatani,Jatni,Jatani,Primary Health Centre,Taraboi,4422144487,
8545,Odisha,Khordha,Jatani,Jatni,Notmapped,UPHC,UPHC Kudiary,1111485627,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Community Health Centre,Haladia,7876661377,
8545,Odisha,Khordha,Khordha,Notmapped,Notmapped,District Hospital,Khordha,3252388685,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Aranga,5385758734,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Health Sub Centre,Baghamari,6453382746,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Haladia,3616231225,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Jariput,5468632681,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Keranga,2651451235,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Muktapur,3437677416,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Niala,3143464745,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Paiktigiria,3842278628,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Health Sub Centre,Podadiha,8427471241,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Pubusahi,1145546519,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Health Sub Centre,Sarua,7822742826,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Health Sub Centre,Simar,4717573770,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Health Sub Centre,Tulasipur,3748762352,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Health Sub Centre,Wilkisannagar,4324834532,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Primary Health Centre,Baghamari,1156441220,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Primary Health Centre,Dingar,2131634129,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Primary Health Centre,Kantabada,6212484874,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Primary Health Centre,Keranga,2527758870,
8545,Odisha,Khordha,Khordha,Khordha,Khurda,Primary Health Centre,Malipada,4771881366,
8545,Odisha,Khordha,Khordha,Begunia,Begunia,Primary Health Centre,Podadiha,5776456831,
8545,Odisha,Khordha,Khordha,Khordha,Notmapped,UPHC,UPHC Mukundaprasad,1482855788,
8545,Odisha,Khordha,Khordha Sadar,Khordha,Khurda,Health Sub Centre,Bajapur,1336888357,
8545,Odisha,Khordha,Khordha Sadar,Khordha,Khurda,Health Sub Centre,Bangida,2662716113,
8545,Odisha,Khordha,Khordha Sadar,Begunia,Begunia,Health Sub Centre,Bengitangi,5371883348,
8545,Odisha,Khordha,Khordha Sadar,Khordha,Khurda,Health Sub Centre,Brajamohanpur,5471718840,
